product_id,total_orders,total_revenue,avg_price,demand_score,category
3ff490445b099b53cba94a2dab6f814d,2,212.76,51.9,425.52,Low Demand
3ff53c0418c367eb333906f83eff8fbd,8,549.1,55.25,4392.8,Medium Demand
3ff718959f57e5a5c7e17ee1af98dc10,3,314.45000000000005,144.96,943.3500000000001,Medium Demand
3ff81cd0e0861e991bb0106c03c113ca,2,762.81,364.9,1525.62,Medium Demand
3ff90de8afa748b1f8441607fb2b1e49,2,317.1,87.0,634.2,Medium Demand
3ffa02e2ee2ce17abb51b4545f367e7f,1,168.35,74.99,168.35,Low Demand
3ffc8b6c3ae2afbf307cbd802bfb5e4c,4,864.94,90.9,3459.76,Medium Demand
40002041835941ae0e10b9716ab7b03d,4,361.92,67.7,1447.68,Medium Demand
40057bb8798f91bc5835fe774b8b4c36,1,81.0,69.9,81.0,Low Demand
4005df5f887f3c2529f363671fc8f4a5,4,430.7,84.99,1722.8,Medium Demand
4006da5107400e5ac48dbcc829a36c42,1,566.09,49.9,566.09,Medium Demand
400a34a0f268b8c1d7e6dd793d8c7ee4,1,123.22,109.9,123.22,Low Demand
400a9b04cf215f1074b01b1d6c6104a4,1,565.08,540.0,565.08,Medium Demand
400c94f68f29c71e51943d5d9c9169a7,1,193.61,165.9,193.61,Low Demand
400e2ea46d0af06d91c744b624ed8a59,5,1229.8,139.9,6149.0,Medium Demand
4011494d902f1075a502ffe9432186b3,2,122.51,49.0,245.02,Low Demand
4013f49ee9fda2d3eb99e7923cba7982,2,159.62,65.9,319.24,Low Demand
40161099308e1f5f784d57e2b88b31b5,1,110.69,98.0,110.69,Low Demand
40169f8d8c6b5ecde688c395f306812e,3,119.18,19.9,357.54,Low Demand
401717fdb76bea40aad511f64ab03c92,1,166.4,19.0,166.4,Low Demand
401b500ac0cf49fd24047ba60015a7ae,3,2207.3,439.60666666666674,6621.900000000001,High Demand
401b5632c06c51319df083f1245a96ca,9,835.46,76.89,7519.14,High Demand
40256a4f675b7f41f2ba899b022c02b5,1,130.8,71.9,130.8,Low Demand
4025cbfac798d74f87c30ee87e6e9f70,6,784.76,117.0,4708.5599999999995,Medium Demand
4025ee582ef6b8c478af3b44cf89054b,16,989.04,24.9,15824.64,High Demand
40263263ca0cba325e7d97ada30b8dc6,1,189.86,58.0,189.86,Low Demand
4027c03e4b0afe1963877d2d164f880b,6,1086.57,164.9,6519.42,High Demand
402e8d6a95c83da5c3cef16b795329b9,1,81.54,66.9,81.54,Low Demand
4033dc4f8f073776b3048ba040d67697,1,23.83,8.6,23.83,Low Demand
40376ad8bd1bd1066449dbb09440dc43,1,222.44,27.9,222.44,Low Demand
4039be757013ccb66cb41d683261dece,4,657.76,142.0,2631.04,Medium Demand
4039e5b67d430bc9a4078e814d7fafc9,1,54.63,29.0,54.63,Low Demand
403c463d8502623e3b991a04948a4dbe,1,213.94,195.0,213.94,Low Demand
403e95f4460939e06a89a253a15dd99f,4,614.63,141.5,2458.52,Medium Demand
403f76f6cb6bac59fe7dcb462ec42ac3,1,110.77,94.9,110.77,Low Demand
4040bd73d3a2de25d369512db5aad42a,3,249.59,63.72,748.77,Medium Demand
40422223c107e3094c19c4709a320ead,1,52.85,39.0,52.85,Low Demand
4047f50df2141e2ab6c747b16b6a7bf6,1,420.86,250.0,420.86,Low Demand
4048d207d5f97fb47be6486952d641aa,1,511.18,430.0,511.18,Medium Demand
404a57563d487aecbc2b1a01d9b89aab,28,10160.01,219.28214285714284,284480.28,High Demand
404c6e8590cbb06f8c5e911d8a90b1e5,7,2134.8,169.9,14943.600000000002,High Demand
404c8cfeddf854a0f667cc175bfaec1b,1,53.19,38.09,53.19,Low Demand
404e1dcaff65deb2f65466f9bda53117,1,212.27,184.9,212.27,Low Demand
40502372bedb2460eeac40ba20739e9e,1,313.5,299.9,313.5,Low Demand
4052517cac9e78357d895976124f6972,15,3436.8,150.0,51552.0,High Demand
40534ea2efd1f3066025b854f1682021,1,22.48,10.0,22.48,Low Demand
40540b68d7fd077e46c33308fb59c2f5,1,110.16,96.4,110.16,Low Demand
4054af4df4c45f625279273f7ff3e138,1,33.34,25.0,33.34,Low Demand
40562621def0bbc3080d94f54b9d1f61,3,483.23,76.5,1449.69,Medium Demand
405b665fb38de919ddef2046a207fddf,1,61.75,49.9,61.75,Low Demand
405b91eb4d099e9985d4c2342381e919,1,200.35,179.9,200.35,Low Demand
405beab43803e68c26263d0ee804fe7e,2,237.16,45.0,474.32,Medium Demand
405ddf5d2dcf01d473da98a6ab097020,1,380.3,359.9,380.3,Low Demand
40609ed7bf566f65da3424c1f2d1949a,1,119.33,110.0,119.33,Low Demand
4060f51503152bf2d7592cec5b03fc4f,1,211.91,199.9,211.91,Low Demand
40631fc40fbf11823322e3477ca53171,5,1550.22,287.7,7751.1,High Demand
40639ced9d62eca7f4637b1be4ccdf44,3,523.76,89.90000000000002,1571.28,Medium Demand
4066f66e5bd7a5371448d70eeb24b9dc,1,77.64,69.0,77.64,Low Demand
40678c9096047877fa74a25cc6f0a726,1,208.55,12.5,208.55,Low Demand
406e74c47b79bafda070b3b2d20ddf01,1,913.16,899.1,913.16,Medium Demand
4073784877d08fbd075c0dd3e1bff5de,3,129.09,24.899999999999995,387.27,Low Demand
40749a37d68c1827c0ccd1844e9e3c8f,2,70.1,19.95,140.2,Low Demand
4074fd19b30333e6cef7f658d672beef,2,128.23,49.99,256.46,Low Demand
407729653f67fdfa6e588c6b0853edd7,4,160.48000000000002,26.2175,641.9200000000001,Medium Demand
40776699299c733bc0fdbbebdbe8b9cc,1,171.61,159.0,171.61,Low Demand
4079a95ae53890e5c268117864020aa8,1,239.0,159.9,239.0,Low Demand
407a9382e8c7e321e8ecee388edf0f7b,2,377.5,27.3,755.0,Medium Demand
407bc2771e1ae0911576de1560d3adcc,3,297.57,69.9,892.71,Medium Demand
407bf6c28bfa032a610efe55a12fefb6,1,81.78,69.9,81.78,Low Demand
407e01944d78001dbd21da4c2059b8dc,6,654.78,27.899999999999995,3928.68,Medium Demand
407eeaa1c0dcd776f6c2ad41db4c62e5,1,995.6,966.9,995.6,Medium Demand
4082e07ccc62fff9dfaf275a81804952,3,1992.51,199.5,5977.53,Medium Demand
40876e499870e34fccde7cfb266a987d,2,588.12,132.98,1176.24,Medium Demand
4089861a1bd4685da70bddd6b4f974f1,2,70.55000000000001,49.75,141.10000000000002,Low Demand
408a59367613a62d59b6e3ca5ed58631,1,113.92,92.96,113.92,Low Demand
408dc0e1523c3915352e552a1a23c663,3,364.09,109.8,1092.27,Medium Demand
408e4bb5c406ec8c1609f6a8a2e49deb,1,136.41,118.33,136.41,Low Demand
408e5a84e3b1333dc8be734b100ba3d2,1,692.59,569.0,692.59,Medium Demand
408e83214d33817b4bc554f392509088,1,203.03,169.39,203.03,Low Demand
4090bc3e9345799969d07e5d46ea8f31,1,132.95,114.9,132.95,Low Demand
4091b0553ca1ac3b1aea20e0f387c54a,2,211.02,79.98,422.04,Low Demand
40940f4039980878d9798bcc63d8b11e,1,226.9,209.0,226.9,Low Demand
4094a0149a0f4da09703696fe235617c,4,262.12,50.9,1048.48,Medium Demand
4099923da3407c3d162a829b0aba4b4e,1,176.3,166.44,176.3,Low Demand
409ad0594dd6af287d870a566756dc10,3,576.46,175.0,1729.38,Medium Demand
409ec48108c4dad2130633a912fe877e,6,519.89,40.99,3119.34,Medium Demand
409ee48b5db216ee69ef004c035ff067,1,198.3,165.0,198.3,Low Demand
409ef6c18dc35c39c6adb767e35dd7d0,1,34.09,19.99,34.09,Low Demand
40a031e5449e42ea991c4ebd5d8639ce,1,22.78,5.99,22.78,Low Demand
40a0ec6af64daa96b5e1203550354f89,1,69.03,54.9,69.03,Low Demand
40a13d0a09a3d1334e8537ce3194f0ec,3,360.6,83.32333333333332,1081.8000000000002,Medium Demand
40a1e3c65a0bcf6f4ebba840a8156ba2,1,45.0,29.9,45.0,Low Demand
40a247eff18242601020870abbfb4ba9,2,78.58,65.99,157.16,Low Demand
40a4dfa74a737d541b3c2413edf9cdf6,1,256.76,49.0,256.76,Low Demand
40a5f1699745ef73e63e53a7d51ea0e0,1,74.4,59.9,74.4,Low Demand
40a75445dcf4958b8c9b3dac6898094b,1,82.12,65.9,82.12,Low Demand
40a87530ff9dde7f4f9a977c513c749d,1,106.87,89.0,106.87,Low Demand
40b09f33e646d488df2ca6fec4082d50,4,494.51,94.0,1978.04,Medium Demand
40b2a43c74c26b963dd1bd05384663a0,9,2396.46,177.77666666666667,21568.14,High Demand
40b6762970c412b5b5392cd0d4c006b1,1,653.64,69.99,653.64,Medium Demand
40bb10ced586734cde2061c5247f0ad8,1,119.46,68.26,119.46,Low Demand
40bc6155bfab13c191f9d5a72ebe12c7,1,113.66,94.9,113.66,Low Demand
40bc967f033c88458d226825e3293ed9,2,186.76,29.9,373.52,Low Demand
40c15dd86886c8e9cedabb4dadcece62,1,220.59,200.0,220.59,Low Demand
40c19ad8081c5efe90d93d945287adb8,1,55.18,19.99,55.18,Low Demand
40c36dbe4fd510370d40e09ae7670a26,7,1344.56,106.07142857142856,9411.92,High Demand
40c6502218c2b8ae624cd1576aac13c1,1,306.11,59.0,306.11,Low Demand
40c6bf0ca8c0c5dfe779fd8c08a1f326,1,259.46,219.0,259.46,Low Demand
40c7fdb4c192c7df52431d1b079f9026,11,382.36,39.0,4205.96,Medium Demand
40c983ea11646454847fd43d5c817ffb,1,349.57,339.0,349.57,Low Demand
40c9f84a8919516ca9b0d6a9f5ad27f4,5,307.73,59.9,1538.65,Medium Demand
40cb225d40f0acc7c8a2dc7b27176874,2,574.8499999999999,265.55,1149.6999999999998,Medium Demand
40cb7bb3d30559b9b6c4fb62bc837962,11,1520.62,55.32181818181818,16726.82,High Demand
40cc62bf0cf7aacfd12d865c196baa55,6,467.58,49.99,2805.48,Medium Demand
40d15612d42ca57c3ed3266dafdaf5b0,1,178.74,162.5,178.74,Low Demand
40d2d9ba581281d77c9544854fbe1fd9,1,53.27,39.9,53.27,Low Demand
40db914a3129475d11db840a1c411fba,2,93.08,15.0,186.16,Low Demand
40df4be4429553e18755913ac3cfeac5,1,71.81,59.9,71.81,Low Demand
40e0e757ad6d3fd9059ffa64b249a12f,1,105.37,89.99,105.37,Low Demand
40e834fa1961d072be482a772dbba0e1,3,285.89,79.9,857.67,Medium Demand
40e8b425d1a26e2d9cb77363523e05ce,22,2379.21,78.9909090909091,52342.62,High Demand
40e9fb75d3f96d5cca8fe7af35675ed0,2,185.37,81.9,370.74,Low Demand
40eb3da673124832fdf8b3ee24215b95,6,366.1,29.149999999999995,2196.6000000000004,Medium Demand
40f35a63d2a946e8d83ec217253dea23,6,818.87,120.0,4913.22,Medium Demand
40f999464ef29d2a07cfaca1eea4c210,3,190.15000000000003,51.833333333333336,570.45,Medium Demand
40f9995eecfc68f54991ca49582e9885,3,200.5,19.9,601.5,Medium Demand
40f9d700a4bf5e0d84c70d704147971f,3,780.62,243.32333333333332,2341.86,Medium Demand
4100a608bd0aa524b06ffefba973707b,7,342.65000000000003,35.550000000000004,2398.55,Medium Demand
4105d1e0439f5f75b5da2a645905d747,2,322.53,144.99,645.06,Medium Demand
4107643eab592b95cf9d0e376d522aeb,1,147.78,129.0,147.78,Low Demand
4107fe37acd2074de27143fa85966f67,3,502.56000000000006,43.99,1507.6800000000003,Medium Demand
410d5b211dce5611e7a6412bf0cc30fa,7,346.02,18.99,2422.14,Medium Demand
410dd36335e15d089a9668e9bb5b2cd7,2,170.54000000000002,64.9,341.08000000000004,Low Demand
410f854e2b9c85fc6295ab19b1a2ef2d,1,231.14,199.0,231.14,Low Demand
410fdf98ab61894c35ffe4e1f76e204b,2,157.49,59.99,314.98,Low Demand
41150780d8eb1857e9575c5e3c23c0f0,1,211.6,199.0,211.6,Low Demand
41170f223fcfb9220a82df1a646d5c43,4,185.55,149.0,742.2,Medium Demand
41171e11f920c47deb1809edda2bf09d,2,78.06,26.0,156.12,Low Demand
411fad26ce07a5a611883f05fb5798cd,1,203.78,190.32,203.78,Low Demand
41225bba70a14ede03816d7baf0a88f8,1,188.93,88.8,188.93,Low Demand
4123c46f0ed03bdd39d7d6d94bdbec00,1,66.6,51.49,66.6,Low Demand
4128a326a8aa3eb532eb2c120520663a,1,45.17,36.9,45.17,Low Demand
412d382f1992f8b56f88f7d4777d3685,1,64.82,46.9,64.82,Low Demand
41311fd6316a50a9ff4ac5bfca1b910b,1,178.51,164.0,178.51,Low Demand
41315ed74df21b8ba3b9e4a8738b43f8,4,294.71,42.9,1178.84,Medium Demand
413226ab18680c5c2e79a753f2fccd24,2,717.63,299.99,1435.26,Medium Demand
41347179516c8b9380040cf54274ff80,2,505.67,233.95,1011.34,Medium Demand
413487e44799807551e6b3f305ec1593,2,207.31,89.9,414.62,Low Demand
4135a8c6b588263879a627ed27a2a3c3,2,215.74,89.9,431.48,Low Demand
41376d63d4c45fe6c7407e838a2befa3,1,1253.03,208.25,1253.03,Medium Demand
413c11f2f70bb6e0d20172905d3995fb,1,78.1,63.9,78.1,Low Demand
413c5cdfdd1f2db95c3731a42c4e5eed,1,385.0,359.9,385.0,Low Demand
413f42e07324c88bf0dc54e21a69a3c0,2,282.54,124.9,565.08,Medium Demand
413fa9f96b1e08ca73401f596e63dae4,2,60.81,18.99,121.62,Low Demand
41402af2a88247152583bb812ba235dd,1,312.74,277.0,312.74,Low Demand
41414ba9bcc97ea83730baf9c9d90adb,2,109.88,39.9,219.76,Low Demand
4142011fdc688f90a55e3101fcd43e2b,1,80.89,65.0,80.89,Low Demand
414829663add2bcd9db69ee3ad351a9e,1,173.75,149.9,173.75,Low Demand
41483859d76267ad9a2c8d0af4a76266,1,241.43,47.9,241.43,Low Demand
4148d4f36653927e8641a9d6afbfc5e2,3,713.8,222.5666666666667,2141.3999999999996,Medium Demand
414ae37d87aac46914dddd6e972b0b58,1,76.42,52.9,76.42,Low Demand
414be5dc022136f85fabc55455fe3686,2,121.86,49.99,243.72,Low Demand
414c53fa9c5cc4a0390682aeb2e25ec1,14,480.22,17.61428571428571,6723.08,High Demand
4150111276cd3b62fcaeb7814cca0e08,1,100.76,85.99,100.76,Low Demand
4150a78d94e1932852796a92cda4cd90,1,50.69,34.9,50.69,Low Demand
415229bc91af2ce6c766bc42ad4f395a,1,84.48,68.9,84.48,Low Demand
4153a770f99ff52971af9c1d6beb422e,1,757.94,728.0,757.94,Medium Demand
415800ba8edc079e255fcc4ee5790376,4,208.28,55.92,833.12,Medium Demand
41587317a0dfddc726a29e86b9527f48,1,71.01,59.0,71.01,Low Demand
41594ae99a5916fee609489c289ca3a6,1,112.92,95.0,112.92,Low Demand
415a910fc2d4976a0c0f7c86a1c1d129,1,75.8,66.9,75.8,Low Demand
415c42d82ead424bfd3f256565bc5dae,1,419.16,389.89,419.16,Low Demand
415dfa57292b8b7360d3f4cf2f9bff06,1,123.74,60.0,123.74,Low Demand
416095891c3eb407eb70756068f7837f,1,53.13,34.9,53.13,Low Demand
4161c903c8834f814fda62d066031d74,2,24.35,12.5,48.7,Low Demand
416753943bbda356a28be0f3ba476632,2,295.96,29.9,591.92,Medium Demand
4167a7ae0930579d1f27d465a1a042f0,8,1583.61,110.32,12668.88,High Demand
416c4340800aa9bce887e000e96390a9,2,173.5,72.0,347.0,Low Demand
416cdbd855fe5e217167a1405a70fa4a,1,83.17,73.9,83.17,Low Demand
416d75e3094f3393b778fd40d52b6089,1,184.11,169.9,184.11,Low Demand
416f17a4b2a56dd33d7d4f4d15570326,1,303.72,279.0,303.72,Low Demand
416fad0f58722ac772e8ac9b3e33a0ca,2,96.93,35.49,193.86,Low Demand
416fba9ef5d1150086cac6feae860c7e,1,70.91,54.9,70.91,Low Demand
41751736c87d2da5af7c27168bf45a9d,1,544.92,379.99,544.92,Medium Demand
4177b72d13340189543215377d48f3c3,1,206.63,178.0,206.63,Low Demand
4178e16324fd0c9a8e18463caf390cc6,26,9666.03,266.0769230769231,251316.78000000003,High Demand
41797ff66598803fa9ac0480e2ab3bc2,2,366.6,269.9,733.2,Medium Demand
417c36fe8603e10f20aba1359eb8e2f4,9,1245.52,89.0,11209.68,High Demand
417cb83dd485ee72fb499bc6c5cd69c1,1,136.9,125.0,136.9,Low Demand
417d9668b1146c16947abb8c344996e8,3,348.79,93.99,1046.3700000000001,Medium Demand
417e213344336988e562ccc3975987f4,4,828.02,262.39,3312.08,Medium Demand
417edf1693aef3f86b922c6a1a52daef,1,92.1,49.9,92.1,Low Demand
41801d2ed5124923137ec39aeeea1e93,12,2019.38,59.840833333333336,24232.56,High Demand
4180a49d4b879e727ad2c8e82a9f4d87,15,6023.9800000000005,168.22,90359.70000000001,High Demand
41817d1d44000e3105f24470a5224bcb,3,430.62,128.0,1291.8600000000001,Medium Demand
4182ad8f6fd91b6064f2d1097d8a4291,6,326.71,34.90833333333334,1960.2599999999998,Medium Demand
4183c824f5d60e348c536af8155f4e8e,2,716.04,324.9,1432.08,Medium Demand
41840148302aa7f0c86e7c3f875c6f08,1,186.42,164.99,186.42,Low Demand
418405ed2f7830b3ab55a767f1b2d03b,2,47.22,31.99,94.44,Low Demand
41888ddc79f5e2204681abacf72d608d,1,101.84,85.0,101.84,Low Demand
4188f6b5c399401a9e9d7ebd18c9d983,1,73.39,66.0,73.39,Low Demand
418aafa8794c4c22bacfa453f98bbf26,4,994.89,230.0,3979.56,Medium Demand
418b40c9e83b7e5ac79e4a7ef975ebbe,7,1468.35,159.0,10278.449999999999,High Demand
418c8127e2810370323241e326874320,1,155.63,139.9,155.63,Low Demand
418d480693f2f01e9cf4568db0346d28,20,4481.13,196.95,89622.6,High Demand
418d8bb517562fb8e8a2f1c5de0afa70,6,101.86,19.9,611.16,Medium Demand
41905505467674f4496fd2f6e9ebae6f,6,128.14,14.99,768.8399999999999,Medium Demand
419365ae77de855075ecb3c55d2ebc10,1,1036.74,760.0,1036.74,Medium Demand
419538c5c0c21d892928586bee1ea16a,5,1012.07,182.9,5060.35,Medium Demand
419696d7d132c4ba8059bf765d66fb01,1,66.14,56.99,66.14,Low Demand
419a18f1940972e64957006dbfbf318e,2,332.64,150.0,665.28,Medium Demand
419ad775cb3c503c2ef135826f81065d,4,324.56,50.4,1298.24,Medium Demand
419b12eaf8841add29c3503ee6cddb91,2,154.49,135.0,308.98,Low Demand
419cb1b441eda9b92ebd1a1b96090c26,22,942.74,29.762727272727272,20740.28,High Demand
41ad56651f07e2f6f66f9372c0e89071,2,74.94,29.59,149.88,Low Demand
41ae9f1ae64408cbe2b980a3227f04b3,2,157.78,59.9,315.56,Low Demand
41b14d5cecdea3f0e8debd1d0bd155c5,1,177.89,158.9,177.89,Low Demand
41b24e4f49504cc023666ed7cde3cf16,1,103.91,74.99,103.91,Low Demand
41b28e279b61620ed4a3471c804438c7,1,27.29,19.9,27.29,Low Demand
41b32e93d4f4db03491412efc40f3c91,1,1424.0,1399.0,1424.0,Medium Demand
41b43381a92451746dc1374dbbd4c43e,6,1381.97,154.99,8291.82,High Demand
41b4baff1ceec845ba126eaeb07efa4a,6,310.23,26.953333333333333,1861.38,Medium Demand
41b7b870b6097bb62f462bc0af141d0d,1,178.42,134.9,178.42,Low Demand
41b821274ec513636f9144375c9f9031,3,283.09000000000003,79.9,849.2700000000001,Medium Demand
41b9fdf240b6c703cecd3d4e40f8c0e7,1,982.85,890.0,982.85,Medium Demand
41bbc4286da4cd2380514863440e9a9d,1,634.94,599.99,634.94,Medium Demand
41bdbb38ef223fae4cae15d6ffb0ce5b,1,210.96,183.38,210.96,Low Demand
41bf6a8c9424d4ec060e39e21883db3f,1,46.96,29.9,46.96,Low Demand
41c1f03b4d5bac6d41d5f9d2a85389c6,1,161.02,122.61,161.02,Low Demand
41c24b8ce92d1a2cac62db5edfd088b2,64,8471.07,108.77828125,542148.48,High Demand
41c8165f95f664347510a0bd739f2509,1,168.33,155.9,168.33,Low Demand
41ca153cf03e7b597a7b872ac78cad69,1,32.38,24.99,32.38,Low Demand
41cd333a4af5e36df81fc0b83ccf8e2d,19,7446.75,387.1473684210527,141488.25,High Demand
41cdaa29e07b89b60ddd91c49a58e2f3,2,253.76,49.0,507.52,Medium Demand
41ce18e06273b50422ebf6149066fa23,2,155.98000000000002,25.0,311.96000000000004,Low Demand
41d3672d4792049fa1779bb35283ed13,1,65.82,45.87,65.82,Low Demand
41d506be95a4196a805249d2a21d5a1d,2,455.79,209.9,911.58,Medium Demand
41d7e4805e2a22cc8755e50fe37e5c6f,1,29.22,13.99,29.22,Low Demand
41da75141264c3bde21ecea85a4cb8b7,2,3051.56,384.0,6103.12,Medium Demand
41db6d8062fcd38410c699743ccc0265,37,1147.94,15.243783783783783,42473.78,High Demand
41ddd4c8779d0943ee7706c384eeee8f,5,741.1700000000001,89.7,3705.8500000000004,Medium Demand
41e0c51896d728080432ffa1de66e992,1,32.61,16.5,32.61,Low Demand
41e153b95adc3c7f781b583292f312cd,3,215.05,39.8,645.1500000000001,Medium Demand
41e4e4c8ab0ec1fcde0df5679749a3e4,1,63.08,25.99,63.08,Low Demand
41e69d7f18786d26805f7067f605e675,2,453.52,129.0,907.04,Medium Demand
41eee23c25f7a574dfaf8d5c151dbb12,1,37.09,20.3,37.09,Low Demand
41efcebbf66be85fb74f7116bda2207d,1,84.48,69.9,84.48,Low Demand
41f0468311f84a21f55c7f09f6c8fa67,2,133.25,47.99,266.5,Low Demand
41f1e5a38185a9ae6090a552b712ba43,1,67.19,55.3,67.19,Low Demand
41f447e263110b954a7e52f6052ab5e1,5,120.72,12.928,603.6,Medium Demand
41f5f13f79496717b1d90ef30551333b,2,218.47,59.4,436.94,Low Demand
41f6cb7c3b1200749326e50106f32d58,1,107.85,99.0,107.85,Low Demand
41f6fd456756328fcd5fe7c04bf8e335,1,73.28,64.99,73.28,Low Demand
41f9d5d764dc0fa4928c9177275e5763,1,66.82,48.9,66.82,Low Demand
41fa7e83aa499518d6e793a30a1ce242,1,24.71,15.99,24.71,Low Demand
41fbde40144efcd09db07250981d7b93,4,294.71,57.9,1178.84,Medium Demand
41fe836a60674d3d25645e3698651f6b,2,466.5700000000001,209.0,933.1400000000002,Medium Demand
42025f5a5a9be121b14cc11611331b20,3,3226.68,329.48,9680.039999999999,High Demand
420575f8e2c456d57fd9ea8fe99090f9,3,494.81,134.93333333333334,1484.43,Medium Demand
42080692a4543e17940c60a980613abb,1,61.88,38.89,61.88,Low Demand
420921e97463577fd5cc62c687d90bca,7,1515.11,283.2,10605.769999999999,High Demand
420db7fc556a05b1cdf665a103f9ce6b,5,931.19,139.9,4655.950000000001,Medium Demand
4211583ce8f0b2bfb7471b49d9bacbdf,2,126.71,49.8,253.42,Low Demand
421223eb7c20a8ca13ab3a7548e0a1b4,1,134.07,117.0,134.07,Low Demand
42130cd7a981706499a4d337f2f7f621,10,520.58,29.99,5205.8,Medium Demand
42155695adbe665066ad812855fe523a,10,686.31,42.99,6863.099999999999,High Demand
421730bc1e40e869255cc20542bd2444,1,39.69,22.9,39.69,Low Demand
421890faa615c929339e62ace8ef69c7,1,279.54,219.0,279.54,Low Demand
42189544021ccb7369862e7ee218d828,10,4929.62,99.878,49296.2,High Demand
4219bea6cb9e38ad99b7e380bc11fb16,1,110.66,75.0,110.66,Low Demand
4219d6fd389ceff96094be6ac39acf1e,1,94.39,74.9,94.39,Low Demand
421d4110757e678b219c4ecb3832a7f3,1,105.89,78.8,105.89,Low Demand
421fbb32d56489554d727fbd4b2fa65d,1,27.88,19.0,27.88,Low Demand
42212fc3d57c0e2242bd661e94e1e067,1,47.77,29.99,47.77,Low Demand
4222fa433d71c969509acc408f343e89,2,59.86,18.99,119.72,Low Demand
42283300f3811baee739f5f6edc6feee,5,200.91,23.03,1004.55,Medium Demand
4228398e19ac96e84e14924449bac556,3,1187.05,133.20000000000002,3561.1499999999996,Medium Demand
422879e10f46682990de24d770e7f83d,508,80151.1,54.826023622047245,40716758.800000004,High Demand
4228948b18fa440eee77ce59e7051853,1,44.42,29.9,44.42,Low Demand
4228bf901c8db392cbffcbc1f14a13e2,1,86.93,70.0,86.93,Low Demand
422b2bcfce6061515c2aec9ef1d2a16b,1,116.45,99.99,116.45,Low Demand
422b4786464320e3645a7e018ba60d8e,2,313.86,15.9,627.72,Medium Demand
422f04883e19f7b9508857ca6bcaeb6a,1,75.4,56.9,75.4,Low Demand
422fe5f2947a7aa4b72de6e4e41f543f,1,58.01,41.9,58.01,Low Demand
4231002e80d2a25aed31d65b4b91f479,8,601.11,42.99,4808.88,Medium Demand
423508a562a915a6a9454374fb6a4c70,1,113.61,18.9,113.61,Low Demand
423a6644f0aa529e8828ff1f91003690,19,8609.73,447.7894736842105,163584.87,High Demand
423b4247c8b7aebba33787ceb34103ae,1,62.69,49.9,62.69,Low Demand
423b46d7ff817b1cd19ab195c7b76546,21,2269.58,54.523809523809526,47661.18,High Demand
423e6c3511b9efa885cbef713ed97b0b,1,132.02,102.9,132.02,Low Demand
4241ea8d0ec9cd6574d86fd72d1dc2af,1,55.0,39.9,55.0,Low Demand
424471a68d6b1ae4a53d39723e6981d3,1,399.72,377.0,399.72,Low Demand
4244733e06e7ecb4970a6e2683c13e61,11,808.13,58.627272727272725,8889.43,High Demand
4247b4b7b6026cb234f47c0b95193997,1,205.4,189.9,205.4,Low Demand
4247f66c2a8c9b3f147d74bff1ac79fd,1,83.55,68.9,83.55,Low Demand
424894ddaa2676e63fa0ec704d7132af,1,43.1,28.0,43.1,Low Demand
424f4447cd353ab72ef3675274617751,1,49.04,32.99,49.04,Low Demand
4253d0bdfe5de877ffc994926fa6041f,2,234.18,100.63,468.36,Low Demand
42540fea6f9b72c5c6f0e426b733cf08,2,82.84,11.99,165.68,Low Demand
4254fb9a475231dc0442038cd846a387,4,250.11,99.275,1000.44,Medium Demand
4255ef536732efe235477ace2dccd393,2,969.36,49.99,1938.72,Medium Demand
42567bcc01d5c14969a24618af7a5f3d,1,794.18,775.0,794.18,Medium Demand
4256cf575577f02e6c98d452ad40fa63,6,1676.21,99.0,10057.26,High Demand
4257f45f6ea58aa46885ed7ef723b6c0,16,428.46,85.859375,6855.36,High Demand
4258e8067a55020ecdf18b872f397d0a,1,30.0,14.9,30.0,Low Demand
425966339f6d9c933d8f5f23310d86a6,2,282.31,119.9,564.62,Medium Demand
425a12d4dd8e5e7ba3be5c4157f1fafc,3,609.9100000000001,189.0,1829.7300000000002,Medium Demand
425b2ba2dab3986c4fa13ca01547aff0,1,65.99,56.9,65.99,Low Demand
425ca58a47a3eeb10c21c05ddf8d7a52,4,553.77,115.9675,2215.08,Medium Demand
425cfc055cf3bee60a67ee33dc577c95,1,97.66,23.2,97.66,Low Demand
425db55cb3b0f5b18a2d9964da31c3c0,15,1107.32,49.9,16609.8,High Demand
42629edd68bffc7993ce24e1a86ebc96,1,189.33,169.9,189.33,Low Demand
4265377049dee1738626d7a34a5a71e2,1,110.0,82.69,110.0,Low Demand
426596c392468d670e27195c23a6c3fe,1,530.17,466.0,530.17,Medium Demand
4266fb7733672876b00788ede26da7d0,1,53.34,34.99,53.34,Low Demand
426844dd9ed9ae105a5d4b3f1e18becc,6,203.52,20.85,1221.1200000000001,Medium Demand
42697582a754e573f9e3e9e78752252c,14,2459.77,72.28571428571429,34436.78,High Demand
426be80a0de4f47c2f3945e914fad433,2,302.12,59.9,604.24,Medium Demand
426c58d69aa402e5397c4b6471420fbe,4,1822.11,155.6,7288.44,High Demand
426f910ccd39ae5e7d55013c466fe343,1,96.4,72.9,96.4,Low Demand
4271f6581bae7660067afe25ac05de2e,1,69.64,59.9,69.64,Low Demand
4272f4544f17efd4fa4ccdc76912feab,2,137.4,17.75,274.8,Low Demand
42737e3759311804e830f222c6135e30,2,885.26,379.0,1770.52,Medium Demand
